stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,12.37,0,3.07,2.34,7.7,3.56,0,6.86,6.9
3dpf,10.65,0.57,0.58,0.74,6.19,0,0,0,2.72
5dpf,3.23,0.86,5.85,1.01,13.4,0,0.45,0.99,2.47
10dpf,16.15,0.55,3.02,0.39,11.03,1.76,0,0,0.79
