stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0,0,0,0.75
3dpf,0.67,0,0.49,0
5dpf,0,0.55,0,0
10dpf,0.57,0,0,0
