stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,34.24
12hpf,0,0,0,0,0,0,0,0,0,6.21
14hpf,0,0,0,0,0,0,0,0,0,410.93
16hpf,2.39,0,0,0,0,0,0,0,0,5.51
19hpf,3.6,0,0,0,0,0,0,0,1.65,686.23
24hpf,1.59,0,1.21,0,0,0,0,0,0,84.27
2dpf,60.69,1.79,4.07,3.45,7.53,25.52,3.75,0.57,11.52,1901.48
3dpf,90.92,136.18,3.59,2.89,4.34,31.15,0,0,1.77,774.77
5dpf,84.32,62.25,11.23,19.65,4.84,101.67,1.27,4.25,20.74,3489.28
10dpf,121.56,38.75,8.31,13.5,3.69,27.79,2.85,0,5.06,1168.02
