stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,15.56
24hpf,0,0,0,0,0,0,0,3.74
2dpf,11.73,0,0,0,3.05,2.33,1.33,545.3
3dpf,2.66,0.39,0,0,0,1.64,0,101.7
5dpf,2.63,1.67,1.03,2.63,0,5.05,2.56,472.15
10dpf,0.7,0,0,1.78,0,0.79,0,86.8
