stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,6.9
19hpf,0,0,0,0,0,0,0,0,4.07
24hpf,0,0,0,0,0,0,0,0,1.78
2dpf,7.75,1.77,0.57,2.32,9.67,0.49,0.53,1.36,33.11
3dpf,17.12,0.7,0.61,0.49,8.31,0.75,0,0.52,12.83
5dpf,10.96,1.9,3.37,2.52,13.68,5.89,0,3.82,78.34
10dpf,18.96,2.02,1.69,0,7.09,6.79,0,1.43,24.98
