stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.87,0,0,0,0
2dpf,8.87,0,0,0.55,2.95,0,6.05
3dpf,1.59,0,0,0,0,0,0
5dpf,1.15,3.09,0,0,0,0,0
10dpf,1.44,1.52,0,0,0,0.38,0
