stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.16,0,0,0,0,0,0
2dpf,16.52,0,0.59,0.5,3.31,0.53,0.62
3dpf,13.11,0,0.84,1.48,5.11,0.41,0.31
5dpf,12.46,1.2,0,0.43,7.35,2.26,0.38
10dpf,12.17,0,0,0.61,5.43,0,0
