stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,15.61,1.19,1.34,4.43,5.43,9.49,1.64,0,3.66,10.69
3dpf,5.64,0,0.48,0.89,1.04,15.35,1.39,0,0.7,1.08
5dpf,17.67,3.37,6.04,16.31,9.74,123.46,9.83,3.03,21.65,86.07
10dpf,19.01,4.87,5.1,7.39,2.37,51.83,4.04,0,3.18,10.91
