stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0
2dpf,12.85,0,0,2.88,0,1.47,0.76
3dpf,57.05,0,0.74,0,4.43,0,1.32
5dpf,5.43,1.56,10.73,1.8,9.15,0.61,3.5
10dpf,23.38,0,4.47,0.38,2.13,0.57,0
