stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,1.2,0,0,0,0
2dpf,2.99,1.33,1.29,1.38,0
3dpf,4.73,0,0,2.54,0
5dpf,0.44,0,1.05,1.62,1.55
10dpf,2.59,0,2.74,1.26,0
