stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0.81,0,0,0,0,0,0,0,0
2dpf,7.26,0,0,0,0,3.03,1.57,1.17,2.04
3dpf,102.09,0.78,0,0.72,0,5.27,0,0,1.19
5dpf,1.5,0,0.56,0,0.36,12.36,0,0.32,0.77
10dpf,62.2,2.06,0.42,0.67,0,5.93,0,0,0
