stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,2.02,0,0,0,0,0,0
2dpf,1.96,0,0,0,0,0,0
3dpf,51.04,0,0,0.29,3.03,0,0.73
5dpf,0,0.3,0.93,0,4.82,0.76,0.87
10dpf,37.92,0,0,0,0,0.41,0.44
