stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,2.32,0,0,0,0
2dpf,13.94,0,3.37,0.79,1.1,5.09,1.34,0.63,1.99
3dpf,16.21,0.61,1.95,0.67,0,6.87,0.54,0.8,0
5dpf,6.49,0,0.43,1.88,0.71,8.53,0,3.67,6.55
10dpf,15.83,1.49,13.61,1.64,0,12.59,0.48,3.27,1.25
