stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.14,0,0.55,3.17,0,1.28
3dpf,1.33,0,0,0.41,0,0.34
5dpf,0,0.79,0,0.93,1.07,8.31
10dpf,2.58,0.73,0,1.69,0,1.83
