stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.97,0,0,0,0,0,0,0
2dpf,0.55,1.5,0,0,12.34,0,0,0
3dpf,45.79,0,0.67,0,3.04,0,0,0
5dpf,0,0.29,0,0.6,9.92,0.91,3.72,0.78
10dpf,19.69,0,0,0,4.26,0,0.56,0
