stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.34,0.56,0,0,0.86
3dpf,1.59,0,0.4,0,0
5dpf,0,0,0,0.3,0.61
10dpf,0.4,0,0,0,0
