stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.55,0.58,0.58,1.42
3dpf,4.04,0,0,0.79,0
5dpf,0.55,0,3.76,2.4,1.33
10dpf,0,0,2.2,0,0
