stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.5,1.46,0.59,2.32,0,3.07
3dpf,0.67,0,0,0.97,0,0
5dpf,0,0,0,1.73,0.56,0
10dpf,0.99,0.43,0,0.44,0,0
