stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,6.85,1.74,0,0.57,0,0,2.34
3dpf,1.21,0,0,0,0.53,0,0,0
5dpf,0.96,3.94,0,0,0.34,0,0,2.71
10dpf,2.59,0.95,0,0.48,0,0.58,0.69,0.51
