stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,11.88,0,0,0,0
2dpf,36.39,1.29,2.44,2.67,3.07
3dpf,14.33,0,0.67,0.69,0
5dpf,99.64,0,5.6,1.53,1.84
10dpf,39.55,0,0,0.56,0
