stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.46,0,1.65,0
3dpf,2.22,0,0,0.38,0,0
5dpf,0,0.69,0,0.71,0,0.29
10dpf,0,0.38,0,0,0.47,0
