stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,160.48,0,0,0,11.77,8.34,0,0,65.98,32.37
12hpf,746.3,34.12,6.61,45.24,209.11,43.66,4.7,22.51,642.14,244.43
14hpf,202.69,2.56,21.52,15.86,61.28,43.75,5.17,2.78,152.26,74.39
16hpf,391.78,11.31,72.78,16.14,107.35,74.47,45.19,6.35,298.26,163.3
19hpf,201.94,0,11.75,5.2,15.83,12.61,31.41,1.57,36.18,35.25
24hpf,285.64,6.52,54.04,12.91,71.07,39.66,66.14,1.15,202.32,52.92
2dpf,289.58,13.16,38.77,35.72,86.36,183,58.38,3.73,77.95,64.84
3dpf,593.08,13.96,12.1,17.82,10.67,126.81,6.89,0.42,15.94,39.33
5dpf,110.53,7.42,45.78,35.09,21.4,250.88,27.32,13.09,65.36,125
10dpf,276.87,17.52,29.54,23.55,13.6,178.54,14.94,0,39.09,29.29
