stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.59,0,0,0,0,0,0,0,0,0
12hpf,228.1,12.92,0,8.15,44.13,10.16,0,14.64,61.58,60.71
14hpf,97.51,5.13,2.62,7.4,7.77,0,4.71,7.88,23.44,22.04
16hpf,480.57,23.08,26.54,58.94,156.29,82.4,31.06,27.57,131.84,169.29
19hpf,13.19,0,0,1.69,1.66,1.56,10.43,0,0,0
24hpf,283.01,7,119.87,77.96,79.19,51.87,145.68,5.12,55.99,52.7
2dpf,347.97,4.57,68,51.26,98.64,210.07,93.8,2.01,62.93,85.4
3dpf,799.76,16.98,43.68,23.11,21.78,259.84,11.88,0,18.36,31.6
5dpf,80.67,7.06,66.83,54.8,16,205.24,28.7,5.37,30.58,112.29
10dpf,455.56,36.32,111.27,69.93,28.96,359.22,35.39,0,54.1,55.47
