stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.52,0,1,0,0,2.25,0,0.52,0.75
3dpf,14.07,0,1.07,1.3,2.45,0,0,0,0.39
5dpf,0,1.04,0,0,1.02,0,0.75,0,0.53
10dpf,5.44,0,0,0,0,0,0,0,0.87
