stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0,2.25,0.8,4.49,5.29,0
3dpf,7.41,0,0,0.49,0.37,1.51,0,0
5dpf,2.53,0.61,1.75,6.48,5.13,12.54,0,5.13
10dpf,8.83,0,1.63,1.26,0,3.45,0.56,0.46
