stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.29,0,0,0,1.33,0.59,0,0.78,1.56
3dpf,250.01,0,0.52,0,0,2.92,0,0.59,0.33
5dpf,2.26,0,0.33,0,1.1,10.06,0.34,3.41,1.93
10dpf,286.85,0.99,0,1.69,0,1.4,0,3.77,0
