stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.73,0,0.74,1.88,0.76,2.85,1.17
3dpf,2.16,0.68,0,0.48,0,0.47,0.33
5dpf,0,0,0.41,0,0,0.94,9.14
10dpf,0.67,0.77,0.92,0,0,0,3.05
