stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.35,0,0,1.63,7.41,2.88,3.56,0.63
3dpf,13.03,0,0,0,0.93,0,0,1.25
5dpf,0.91,0.83,1,0,5.59,0,1.39,11.91
10dpf,43.19,0,0,0,0,0,0,18.15
