stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.05,0,0,1.02,0,0.7,0,0,10.64
3dpf,19.37,0.38,0,0.55,0,16.29,0,0,2.65
5dpf,1.75,1.8,2.96,0.68,0.83,8.05,0,1.46,11.56
10dpf,4.85,2.04,2.27,1.58,0.71,37.62,0.42,0.89,4.61
