stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,38.66,2.32,3.33,0,0,0
16hpf,5.77,0,0,0,0,0
19hpf,33.35,0,0,0,0,0
24hpf,32.68,0,0,0,0,0
2dpf,86.31,0,1.97,7.11,0,0.78
3dpf,114.55,0,0,0,0,0
5dpf,1.12,0.73,0,1.7,0.98,0
10dpf,25.11,0,0,0,0,0
