stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,498.11,8.87,36.66,0,80.57,9.76,0,0,70.85,87.53
12hpf,246.95,7.29,25.6,16.97,45.07,3.98,2.16,9.22,39.25,61.58
14hpf,315.08,0,80.83,44.11,65.64,31.5,9.7,10.06,83.18,79.79
16hpf,168.36,10.94,7.95,52.71,32.93,26.3,8.95,3.78,36.4,60.04
19hpf,487.02,1.59,1.72,56.87,24.74,7.62,1.66,6.02,5.33,47.85
24hpf,368.44,2.06,20.25,70.58,65.33,30.94,5.32,2.33,31.1,31.56
2dpf,1028.29,15.64,64.71,210.69,326.39,559.5,124.08,8.02,163.99,257.67
3dpf,1654.31,8.9,18.98,58.06,47.09,453.62,17.31,0,27.27,59.51
5dpf,266.99,32.2,96.04,196.49,58.24,550.45,72.5,14.83,92.96,288.34
10dpf,1120.9,32.59,98.5,115.07,30.59,388.28,53.1,0.57,51.58,115.76
