stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,2.09
3dpf,0.44,0,0,0,0,0,0,0
5dpf,0,3.68,0,1.26,1.71,0,0.31,1.21
10dpf,0,4.96,0.75,1.97,0,0.49,0,1.94
