stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.43,0,0,0,0,0,0,0
19hpf,0,0,0,0,1.69,0,0,0
2dpf,1.81,0,0,1.31,1.31,1.47,1.27,0
3dpf,13.33,0.93,0,0,0,10.7,1.46,0.6
5dpf,5.61,1.13,1.13,0,1.01,6.4,6.06,1.22
10dpf,18.59,5.01,0,0,0,6.4,2.49,0
