stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.27,0,2.08,1.29,1.82
3dpf,2.66,0,0.39,0,0
5dpf,0,0.74,0.9,0,0
10dpf,2.25,0.49,0,0.92,0
