stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.52,0,0.69,0,0,0
3dpf,1.78,0,0.55,0,0.32,0
5dpf,1.34,1.61,2.25,0.63,0.41,0.75
10dpf,0,0,0.92,0,0,0
