stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.39,0.67,2.34,1.9,1.93,2.14,0
3dpf,4.64,0.55,0,1.25,0,0,0
5dpf,1.86,0.31,0,1.38,0.32,0,1.12
10dpf,3.02,0,0,1.87,0,0,0
