stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.02,0.56,0.58,2.28,2.66,0,0.73,3.85
3dpf,13.71,0,0.47,0,6.02,0.52,0.49,1.37
5dpf,0.32,0,0,0,3.58,0,2.36,0.92
10dpf,6.28,0,0.87,0,2.1,0,0,0
