stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,1.63
19hpf,0,0,0,4.45
24hpf,0,0,0,4.63
2dpf,5.03,1.17,0.64,7.84
3dpf,2.43,12.04,0,2.68
5dpf,1.47,10.36,0,4.52
10dpf,3.08,1.58,0,0.5
