stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.69,0,0,0,0,0,0,0
24hpf,0.92,0,0,0,0,0,0,1.77
2dpf,64.98,3.03,0,3.52,1.09,1.8,1.21,161.98
3dpf,33.32,3.8,0,1.04,0.52,0.86,0,25.16
5dpf,66.47,5.25,0.84,5.04,0,9.14,0,166.2
10dpf,62.42,6.83,0,3.02,0,1.85,0,50.55
