stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.3,2.09,0,0.96,6.51,2.16,0.51
3dpf,0.45,0,0,0,0.5,0,0
5dpf,0.52,0,0,0,0,0,0
10dpf,0,0,0.71,0,0.5,0,0
