stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.36,0,0,3.06,3.32,0,0,4.28,1.83
3dpf,15.91,0,0,0.57,9.33,0.63,0,0.34,0
5dpf,1.92,1.03,0.72,0.79,19.7,0.91,1.09,4.18,0.73
10dpf,20.69,0,0,0,3.55,0,0,1.48,0
