stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.83,0,0,0,0
2dpf,4.5,0,0,0,1.43,0,1.41,2.12,4.05
3dpf,52.67,0,0,0,0,4.39,0,1.24,0
5dpf,1.96,0.38,2.05,1.12,0,7.27,2.57,3.57,6.82
10dpf,43.55,0,1.58,0,0,3.26,1.47,0.58,2.65
