stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
2dpf,2.03,0.96,0,3.22,1.05,0,0,0,0.73
3dpf,1.16,5.74,0.39,3.86,0.38,18.03,0,0,0
5dpf,1.55,2.82,0,4.84,0,5.63,0.79,0.3,0.7
10dpf,0,0,0.46,0.64,0.68,4.34,0.7,0,0
