stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,17.82,0,0,0
24hpf,4.27,0,0,2.03,0,102.17,0,0,0.82
2dpf,14.99,2.58,1.9,2.45,12.42,676.06,0,2.48,8.53
3dpf,3.94,0.62,0.3,0,0.32,0.68,0,0,0
5dpf,0,2.29,0,0,2.63,45.26,0.59,0.74,1.46
10dpf,3.21,1.19,0,0,0.73,50.78,0,0,0
