stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,3.98,0,0,0,0,0,0,0
24hpf,0,0,0,0,37.16,0,3.7,0
2dpf,2.59,0,0,0,21.11,1.5,21.3,1.63
3dpf,8.53,0.93,0,0.84,15.92,1.21,11.31,0
5dpf,0.76,0.32,0.82,0.36,10.07,2.95,71.44,1.87
10dpf,17.83,2.25,0,0,22.16,0,3.43,0
