stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0.84,0,0,0.51,0
3dpf,4.38,0.39,0,0.35,0
5dpf,0,0,0.77,0,0
10dpf,4.11,0,0.43,1.44,0.77
