stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.55,0.69,0,0,0.61
3dpf,3.11,0.83,0,2.67,0.55,0,0
5dpf,5.55,0,1.33,4.32,0.37,0.64,3.11
10dpf,5.18,0.6,0,3.11,0,0,0
