stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.41,0.62,14.18,2.83,11.78,0,1.88,4.83,0
3dpf,7.24,0,1.3,0,2.47,0,0,0,0
5dpf,3.34,2.98,8.22,2.33,13.75,0,0,0.48,0.33
10dpf,27.4,0.45,2.69,0.58,5,1.9,0,0.96,0
