stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
14hpf,8.57,0,14.1,0,0
2dpf,2.99,0,0,0,0
3dpf,4.14,0.41,0.43,0,0.31
5dpf,0.76,0,0,0,0.75
10dpf,6.05,0,0,1.26,0
