stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,12.73,0,0
12hpf,32.55,0,6.3,0,3.64,0,0,17.15,3.82,4.46
14hpf,23.56,0,0,0,0,0,0,2.25,2.38,2.53
16hpf,51.39,3.42,11.05,9.34,10.26,4.54,5.27,14.45,21.57,16.73
19hpf,74.61,0,162.45,4.96,6.88,7.04,0,1.96,0,7.53
24hpf,23.23,1.76,914.13,21.5,11.13,0.86,1.75,3.5,17.3,22.22
2dpf,196.74,3.03,99.67,59.21,75.23,106.72,51.7,1.22,36.17,335.66
3dpf,163.67,45.76,61.49,37.54,18.28,205.83,7.69,0,8.64,70.8
5dpf,151.53,79.93,512.24,119.37,48.73,571.7,25.7,5.55,48.19,435.23
10dpf,107.21,40.97,219.04,59.53,25,215.9,10.48,0,30.12,53.1
