stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,9.79,0,0,0,0,0
24hpf,0.96,0,0,60.79,0,0,0,0,0
2dpf,3.5,0,2.58,74.74,2.61,2.22,0,1.14,0.52
3dpf,7.09,0,0.86,134.84,0.67,14.31,0,0,0.31
5dpf,2.33,0,3.4,360.95,0.42,22.19,0.61,0.5,1.13
10dpf,14.91,4.33,4.72,299.92,0.87,35.94,0,0,1.33
