stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.37,0,0,1.33,2.72,3.5,0
3dpf,29.14,0,0.33,0,2.28,0,0
5dpf,2.17,0,1.53,0,4.66,0.55,1.76
10dpf,28.92,0.94,0.43,0,0,0.38,0
