stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.32,0,0,0.95,0.61,4.32,0
3dpf,0,0,0,0,0.3,0,0
5dpf,0,0.39,0,0,0,0,0.81
10dpf,0,0.56,0.62,0,0,0,0
