stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,2.24,0,0,0,0,0,0,0,0
16hpf,0,2.05,0,0,0,0,0,0,0
3dpf,8.35,0,0,0,3.98,0,0,0,0
5dpf,9.45,0.92,3.2,1.71,52.18,1.73,0.84,2.11,2.81
10dpf,6.6,2.32,0.51,0,12.04,0,0,0.85,0
