stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,9.68,0,0,0,287.62,0
12hpf,5.88,35.76,0,0,469.79,113.05,0,45.8,1461.25,196.1
14hpf,72.71,11.78,0,2.56,585.48,39.86,7.7,13.65,1175.15,1103.13
16hpf,335.42,13.71,1.62,8.72,1202.53,293.43,8.09,24.37,1495.16,1756.1
19hpf,660.43,1.69,0,3.23,508.51,157.41,0,14.09,370.72,1376.41
24hpf,1263.83,4.07,17.08,35.02,1593.06,651.54,7.84,3.84,1448.6,1146.85
2dpf,1818.21,20.37,16.64,68.35,2062.39,1993.35,27.24,39.46,1467.66,694.34
3dpf,279.16,35.43,2.71,19.26,342.81,2719.98,4.94,0.95,321.9,137.61
5dpf,473.08,46.26,24.08,85.07,214.5,2440.93,6.23,72.31,642.24,504.9
10dpf,323.23,25.16,5.73,41.86,145.75,2449.8,5.69,0,313.15,120.79
