stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1,0,0,0,0
3dpf,0,0.38,0.34,0,0,0,0
5dpf,0,14.88,0.61,2,6.89,0.85,4.59
10dpf,1.79,10.37,0,0,3.4,0,6.26
