stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,96.06,0,0,0,30.06,0,0,11.55,50.86,126.12
12hpf,190.24,18.62,0,7.06,102.41,55.59,1.95,120.95,170.21,184.49
14hpf,86.95,2.27,16.67,15,56.51,36.12,2.61,18.64,108,333.1
16hpf,379.43,43,144.37,54.07,263.51,107.93,23.73,105.61,309.38,916.69
19hpf,135.62,1.69,27.97,10.49,47.42,18.42,3.17,31.03,25.39,160.7
24hpf,275.35,11.58,153.45,37.18,119.21,74.36,103.1,6.29,248.59,128.43
2dpf,307.61,12.62,57.32,73.14,154.68,424.86,71.59,11.8,142.61,161.04
3dpf,419.71,47.29,28.16,36.12,20.76,394.72,28.35,0.42,30.4,75.79
5dpf,229.01,30.44,106.92,133.36,67.47,863.44,72.73,44.4,160.26,461.06
10dpf,551.94,102.38,76.83,88.72,42.64,697.24,43.03,0,98.82,165.54
