stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.89,0
2dpf,1.01,0,0,4.66,7.08,9.93,0
3dpf,0,0,0,0,2.81,0,0
5dpf,0,0.52,0.5,1.91,70.2,8.78,0.6
10dpf,0,0,0,0,0.93,0,0
