stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,10.47,0,0,0,17.8,0,0,0,9.03
12hpf,0,3.98,0,5.99,25.99,3.21,0,43,1.83,13.76
14hpf,7.4,4.62,9.51,42.68,33.89,6.24,0,14.09,0,39.36
16hpf,1.84,1.68,0,29.3,19.09,14.1,0,5.73,0,7.22
19hpf,7.33,0,0,27.33,30.56,18.94,0,1.88,0,13.88
24hpf,5.75,0,0,19.37,6.9,10.63,0,0,6.1,27.72
2dpf,144.69,12.22,3.15,114.3,115.68,436.65,11.02,4.98,62.28,116.72
3dpf,349.7,67.65,0.92,66.76,40.25,698.72,16.81,0.8,16.42,104.87
5dpf,135.64,91.86,10.37,152.57,45.71,825.04,101.19,14.65,74.49,308.75
10dpf,691.26,141.6,10.77,84.16,66.58,439.86,67.36,0.4,28.4,173.24
