stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.88,0,1.33,6.58,0.75,5.07,0,177.42
3dpf,2.6,6.33,0.47,26.66,0,2.04,0,11.91
5dpf,1.28,0.91,2.35,23.54,0.48,1.36,0.37,16.2
10dpf,4.01,10.22,0.58,54.24,0,5.49,1.11,2.93
