stage,central_nervous_system,endoderm,mesenchyme,periderm
24hpf,0,0,0,1.85
2dpf,0,0,0.84,38.14
3dpf,0,0.48,0,11.11
5dpf,0.67,0,0,54.34
10dpf,0,0,0,5.72
