stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,13.58,0,1.86,3.4,1.74
3dpf,3.12,2.33,0,0.47,0
5dpf,0,11.12,0,2.52,0.47
10dpf,0.78,3.17,0,1.23,0
