stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.96,1.61,0.34,0,0,0
5dpf,1.49,4.16,1.73,7.21,1.75,2.03
10dpf,1.98,14.38,0.4,0.76,0,0
