stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,29.81,0,0,0.57,2.16,6.64,0,0
3dpf,7.26,1.29,0,0,0,0,0.34,0
5dpf,35.56,0,0.54,2.84,2.75,14.3,0.51,2.15
10dpf,31.31,1.18,0,1.65,0,16.71,0,0
